school1,major1_1,major1_2,major_data,class1,class2,class3,class4,contest_award,previous_class_8,major_field,completed_semester,time_input,desired_job,certificate_acquisition,desired_certificate,desired_job_except_data,incumbents_company_level,incumbents_lecture_scale_reason,interested_company,expected_domain,idea_contest,onedayclass_topic,major type_Unknown,major type_단일 전공,major type_단일 전공공학 (컴퓨터 공학 제외),"major type_복수 전공 ( 다중전공, 이중전공 포함 )",job_대학생,job_대학원생,job_직장인,job_취준생,re_registration_아니요,re_registration_예,nationality_Unknown,nationality_내국인,nationality_외국인,"inflow_route_B.D.A 행사 (잡페스티벌, WAVE)",inflow_route_bda 9기활동,inflow_route_교내 플랫폼 (에브리타임 X),inflow_route_기존 BDA 오픈채팅방,inflow_route_기존 BDA 학회원,inflow_route_기존 학회원 또는 운영진,inflow_route_기타,inflow_route_네이버 블로그,"inflow_route_대외활동 사이트(링커리어, 캠퍼스픽, 캠퍼즈, 위비티 등)",inflow_route_에브리타임,inflow_route_인스타그램,inflow_route_인터넷 검색,inflow_route_지인 추천,"inflow_route_직장인 커뮤니티(블라인드, 링크드인 등)","whyBDA_BDA 학회원만의 혜택을 누리고 싶어서(현직자 강연, 잡 페스티벌, 기업연계 공모전 등)","whyBDA_강연, 기업연계 및 공모전 참여로 능력 향상",whyBDA_시간적으로 부담이 없어서,whyBDA_이전 기수에 매우 만족해서,"whyBDA_큰 규모인 만큼, 커리큘럼이나 운영 등 관리가 잘 될것 같아서",whyBDA_학교에 빅데이터 학회가 없어서 ,"whyBDA_학회 가입 시 코딩 테스트, 면접 등을 보지 않아서",whyBDA_현직자 강연 등 BDA 학회원의 혜택과 큰 규모인 만큼 관리가 잘 될 것 같다는 기대,whyBDA_현직자의 강의를 듣고 싶어서,whyBDA_혼자 공부하기 어려워서,"what_to_gain_개인적으로는 데이터 분석 역량을 키우고, 인적 네트워크를 다져 프로젝트 등 경험과 실적을 쌓을 수 있는 힘을 기르고 또 그렇게 하기 위함 ",what_to_gain_공모전 경험,what_to_gain_공모전과 프로젝트,"what_to_gain_기초적인 python, sql 지식 숙지",what_to_gain_데이터 분석 역량,"what_to_gain_분석 역량, 공모전 경험, 인적 네트워크",what_to_gain_사실 한가지를 고르기 어렵습니다..ㅠㅠ 학회를 통해 위의 4가지와 협업에 계신 전문가님들에게 유익한 정보를 얻고 소중한 경험을 하고 싶습니다.,what_to_gain_위 모두 ..!,what_to_gain_위 항목 전체,what_to_gain_인적 네트워크,what_to_gain_취업팁,what_to_gain_프로젝트 경험,hope_for_group_네. 오프라인으로 참여하고 싶어요,hope_for_group_네. 온라인으로 참여하고 싶어요,hope_for_group_아니요. 개인적으로 학회 활동을 하고 싶어요,previous_class_3_0005 : 데이터 분석 입문반 (통계),previous_class_3_0006 : 데이터 분석 전처리반(판다스),previous_class_3_Unknown,previous_class_3_해당없음,previous_class_4_0001 : 파이썬 문법 기초반,previous_class_4_0005 : 데이터 분석 입문반 (통계),previous_class_4_0006 : 데이터 분석 전처리반(판다스),previous_class_4_0009 : 데이터 분석 개념반,previous_class_4_Unknown,previous_class_4_해당없음,previous_class_5_0001 : 파이썬 문법 기초반,previous_class_5_0004 : 데이터 분석 입문반 (머신러닝),previous_class_5_0005 : 데이터 분석 입문반 (통계),previous_class_5_0006 : 데이터 분석 전처리반(판다스),previous_class_5_Unknown,previous_class_5_해당없음,previous_class_6_0001 : 파이썬 문법 기초반,"previous_class_6_0001 : 파이썬 문법 기초반, 0003 : R문법 기초반","previous_class_6_0001 : 파이썬 문법 기초반, 0004 : 데이터 분석 입문반 (머신러닝)",previous_class_6_0004 : 데이터 분석 입문반 (머신러닝),previous_class_6_0005 : 데이터 분석 입문반 (통계),previous_class_6_0006 : 데이터 분석 전처리반(판다스),previous_class_6_0007 : 데이터 분석 전처리 적용반,previous_class_6_0008 : 데이터 분석 모델링반 (ML1),previous_class_6_0009 : 데이터 분석 개념반,previous_class_6_Unknown,previous_class_6_해당없음,previous_class_7_0001 : 파이썬 문법 기초반,"previous_class_7_0001 : 파이썬 문법 기초반, 0002 : SQL 문법 기초반","previous_class_7_0001 : 파이썬 문법 기초반, 0009 : 데이터 분석 개념반",previous_class_7_0002 : SQL 문법 기초반,"previous_class_7_0002 : SQL 문법 기초반, 0004 : 데이터 분석 입문반 (머신러닝)",previous_class_7_0004 : 데이터 분석 입문반 (머신러닝),"previous_class_7_0004 : 데이터 분석 입문반 (머신러닝), 0006 : 데이터 분석 전처리반(판다스)",previous_class_7_0005 : 데이터 분석 입문반 (통계),previous_class_7_0006 : 데이터 분석 전처리반(판다스),previous_class_7_0008 : 데이터 분석 모델링반 (ML1),previous_class_7_0009 : 데이터 분석 개념반,previous_class_7_Unknown,previous_class_7_해당없음,"previous_class_7_해당없음, 0004 : 데이터 분석 입문반 (머신러닝)",desired_career_path_대학원 진학,desired_career_path_이직,desired_career_path_창업,desired_career_path_취업,desired_career_path_현재 직장 유지,project_type_개인,project_type_팀,incumbents_level_시니어 (10년차 ~),incumbents_level_주니어 (0~3년차),incumbents_lecture_산업 트렌드 (예시: ChatGPT로 인한 직무 변화),incumbents_lecture_원동력,incumbents_lecture_위 3개 전부 다,incumbents_lecture_위 항목 전부 다,incumbents_lecture_위에 3가지 모두 듣고 싶습니다,incumbents_lecture_직무 강의 (예시: 실무 진행 방식 및 직무 준비생을 위한 팁),incumbents_lecture_취업하기 위해 준비했던 각종 데이터 관련 경험들,incumbents_lecture_커리어 패스 과정 (예시: 비전공자/전공자의 취업 준비 및 이직 과정),incumbents_lecture_커리어 패스 과정과 직무 강의 둘다 궁금합니다 ,incumbents_lecture_커리어 패스 과정과 직무 강의를 듣고 싶습니다,"incumbents_lecture_커리어패스, 산업 트렌드",incumbents_lecture_type_오프라인,"incumbents_lecture_type_온, 오프라인 동시",incumbents_lecture_type_온라인,incumbents_lecture_scale_...,incumbents_lecture_scale_100명 이상의 강의리스너와 1명 현직자 ,incumbents_lecture_scale_100명 이상의 리스너와 1-2명의 현직자,incumbents_lecture_scale_100명 이상의 리스너와 10명 이상의 현직자,incumbents_lecture_scale_100명 이상의 리스너와 3명 이상의 현직자,incumbents_lecture_scale_100명 이상의 리스너와 3명의 현직자,incumbents_lecture_scale_10명 내외의 강의 리스너와 1명의 현직자,incumbents_lecture_scale_3~50명 내외의 강의 리스너와 1명의 현직자,incumbents_lecture_scale_상관없음,incumbents_lecture_scale_온라인의 경우 3~50명 내외의 강의 리스너 / 오프라인의 경우 10명 내외의 강의 리스너를 희망합니다.,contest_participation_1,contest_participation_Unknown,contest_participation_국민여행조사' <- 관광지식정보시스템(문화체육관광부)에서 2022 ~ 2023년 국민여행조사 데이터를 수집.,contest_participation_그 후 네이버 리뷰에서 관광지 리뷰를 전처리 하여(KoNLPy를 사용) 리뷰 데이터로 명소의 특징이 남아있는 명사 데이터를 제하고 모두 제거. 남아있는 변수들중 빈도가 높은 걸로 각각 7개씩 추출후 군집분석 결과와 매칭하여 여행 코스를 짬.,contest_participation_대상을 50세 이상의 시니어로 선정.,contest_participation_데이터 :,contest_participation_전처리 과정 :,completed
40,30,13,False,5,-1.0,-1.0,-1.0,-1.0,7,20,8.0,2.0,118,51,49,60,21,801,460,24,-1.0,66,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,229,13,True,5,-1.0,-1.0,-1.0,-1.0,15,21,7.0,2.0,44,51,6,91,25,629,538,91,-1.0,70,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,30,13,False,7,-1.0,-1.0,-1.0,-1.0,4,51,7.0,2.0,118,37,63,25,6,0,0,2,-1.0,33,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5,30,13,True,1,-1.0,-1.0,-1.0,-1.0,15,33,2.0,3.0,25,51,112,70,6,428,509,2,-1.0,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
39,16,83,True,2,-1.0,-1.0,-1.0,-1.0,15,0,8.0,2.0,4,0,86,97,25,310,250,146,-1.0,43,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
74,132,13,False,2,5.0,-1.0,-1.0,-1.0,15,53,7.0,1.5,78,51,9,60,25,148,629,17,-1.0,66,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,220,138,False,8,-1.0,-1.0,-1.0,-1.0,13,58,10.0,2.0,8,36,43,113,9,968,454,136,-1.0,31,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,30,13,True,4,6.0,12.0,-1.0,-1.0,15,20,8.0,4.0,1,2,150,1,6,975,625,109,-1.0,37,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,132,20,False,2,-1.0,-1.0,-1.0,-1.0,15,51,6.0,3.0,130,43,95,80,25,309,160,170,-1.0,24,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,16,12,True,4,5.0,-1.0,-1.0,-1.0,0,0,5.0,3.0,2,51,9,80,25,896,319,144,-1.0,57,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,16,13,True,4,-1.0,-1.0,-1.0,-1.0,15,0,6.0,2.0,102,54,2,91,9,933,610,141,-1.0,31,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
17,16,13,True,2,4.0,6.0,-1.0,-1.0,15,0,4.0,3.0,42,0,82,2,6,481,154,65,-1.0,33,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,16,13,False,7,-1.0,-1.0,-1.0,-1.0,15,0,6.0,2.0,0,36,59,0,9,1086,610,66,-1.0,76,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
5,16,83,False,4,5.0,-1.0,-1.0,-1.0,15,56,7.0,2.0,77,2,124,109,6,896,356,91,-1.0,57,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22,36,13,False,1,2.0,-1.0,-1.0,-1.0,15,27,8.0,2.0,44,51,41,54,9,636,542,67,-1.0,38,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,16,13,False,4,5.0,-1.0,-1.0,-1.0,15,51,4.0,4.0,90,59,43,75,9,138,560,154,-1.0,76,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,229,12,False,13,-1.0,-1.0,-1.0,-1.0,15,34,8.0,3.0,42,36,55,46,9,686,269,108,-1.0,43,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,229,13,True,6,-1.0,-1.0,-1.0,-1.0,15,51,6.0,3.0,42,2,120,0,6,1211,43,108,-1.0,31,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,30,13,False,8,-1.0,-1.0,-1.0,-1.0,15,20,8.0,5.0,80,0,79,25,6,434,229,65,-1.0,33,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
30,132,20,False,1,2.0,-1.0,-1.0,-1.0,15,51,8.0,1.0,83,37,112,80,9,418,713,37,-1.0,43,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16,229,20,True,1,2.0,-1.0,-1.0,-1.0,15,58,6.0,3.0,44,0,91,23,9,288,53,91,-1.0,57,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65,30,12,False,2,-1.0,-1.0,-1.0,-1.0,0,20,6.0,1.0,42,51,161,80,6,634,93,167,-1.0,24,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,220,13,False,6,-1.0,-1.0,-1.0,-1.0,15,54,6.0,4.0,44,59,6,115,9,802,18,165,-1.0,36,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,16,13,True,4,5.0,8.0,-1.0,-1.0,15,0,6.0,1.0,94,46,70,9,9,1084,210,65,-1.0,69,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
31,229,138,False,13,-1.0,-1.0,-1.0,-1.0,12,58,6.0,1.0,42,2,133,0,6,422,445,108,-1.0,66,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,229,13,False,4,6.0,-1.0,-1.0,-1.0,15,58,8.0,3.0,44,0,79,102,21,1123,632,49,-1.0,32,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20,16,13,True,4,8.0,-1.0,-1.0,-1.0,15,0,8.0,2.0,45,51,75,97,6,340,210,136,-1.0,69,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,16,13,True,4,-1.0,-1.0,-1.0,-1.0,16,58,6.0,2.0,44,51,6,48,6,661,2,108,-1.0,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,16,13,True,7,-1.0,-1.0,-1.0,-1.0,15,0,8.0,2.0,1,54,112,93,6,98,251,65,-1.0,69,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,203,138,True,6,-1.0,-1.0,-1.0,-1.0,16,31,6.0,1.0,31,51,111,80,21,845,296,152,-1.0,31,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24,36,20,False,1,-1.0,-1.0,-1.0,-1.0,15,51,8.0,2.0,42,36,112,49,6,244,112,108,-1.0,57,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
